No1,Name1,No2,Name2,distance
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,30 SR,A/NEW_CALEDONIA/20/1999 EXP527-P462,3.962722537766518
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,31 SR,A/SOLOMON_ISLANDS/3/2006 EXP527-P468,6.917936872295042
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,32 SR,A/SOLOMON_ISLANDS/3/2006 EXP527-P471,6.550411725257399
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,33 SR,A/CALIFORNIA/4/2009 FLU17-P706,10.210048153038382
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,34 SR,A/CALIFORNIA/4/2009 FLU17-P707,9.348231657141666
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,35 SR,A/MICHIGAN/45/2015 FLU14-P703,8.380511445342695
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,36 SR,A/MICHIGAN/45/2015 FLU14-P705,8.180421662032142
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,37 SR,A/SWINE/IOWA/1973 EXP428-P593,7.485947815528427
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,38 SR,A/SWINE/IOWA/1973 EXP428-P595,7.852517187855881
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,8.846808688007982
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,9.267701410535839
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,10.038739071821091
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,42 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P502,9.047793350614088
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,43 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P171,3.7892028604281265
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,44 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P172,3.8677738924967144
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,45 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P3,9.045604179914429
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,46 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P4,8.6326708899884
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,47 SR,A/SWINE/ALBERTA/SD0014/2013 SD-P10,7.60223646360619
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,48 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P11,8.098087784483704
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,49 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P12,8.527134991044393
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,50 SR,A/SWINE/MANITOBA/D0333/2014 SD-P15,3.5796840415035174
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,51 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P874,6.094823681257001
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,52 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P875,6.224809784334964
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,53 SR,A/SWINE/MANITOBA/D0392/2014 SD-P7,0.9488202183818778
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,54 SR,A/SWINE/MANITOBA/D0392/2014 SD-P8,0.7589737912060316
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,55 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P1,1.4929771978583264
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,56 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P2,1.3095726108875219
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,57 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P5,2.942013857465511
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,58 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P6,1.2076451138232709
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,59 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P17,2.313569134233152
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,60 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P18,1.7754010201415154
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,61 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P583,1.874265575282313
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,62 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P585,1.4422851762545041
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,63 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P175,6.013947906866472
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,64 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P176,5.438411768826389
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,65 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P291,3.1295145597560334
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,66 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P292,2.700598471828848
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,67 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P1,2.50565453161582
29 AG,A/SWINE/MANITOBA/D0348/2014 MDCK2,68 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P2,2.7446870295034422
30 AG,A/MINNESOTA/45/2016 MDCK3,0 SR,A/SWINE/MINNESOTA/1192/2001 EXP428-P592,12.14880007211442
30 AG,A/MINNESOTA/45/2016 MDCK3,1 SR,A/SWINE/MINNESOTA/00194/2003 EXP428-P560,11.951861290382304
30 AG,A/MINNESOTA/45/2016 MDCK3,2 SR,A/SWINE/MINNESOTA/00194/2003 EXP428-P569,12.301455876980864
30 AG,A/MINNESOTA/45/2016 MDCK3,3 SR,A/SWINE/KANSAS/00246/2004 EXP428-P578,12.021279978010751
30 AG,A/MINNESOTA/45/2016 MDCK3,4 SR,A/SWINE/KANSAS/00246/2004 EXP428-P581,11.520668529416058
30 AG,A/MINNESOTA/45/2016 MDCK3,5 SR,A/SWINE/OHIO/511445/2007 EXP467-P821,11.316480945115744
30 AG,A/MINNESOTA/45/2016 MDCK3,6 SR,A/SWINE/OHIO/511445/2007 EXP569-P859,11.878764111118974
30 AG,A/MINNESOTA/45/2016 MDCK3,7 SR,A/SWINE/OHIO/511445/2007 EXP569-P860,11.681733456628526
30 AG,A/MINNESOTA/45/2016 MDCK3,8 SR,A/SWINE/MISSOURI/02060/2008 EXP480-P868,10.939131737557513
30 AG,A/MINNESOTA/45/2016 MDCK3,9 SR,A/SWINE/MISSOURI/02060/2008 EXP480-P869,11.283570600380397
30 AG,A/MINNESOTA/45/2016 MDCK3,10 SR,A/SWINE/NORTH_CAROLINA/02023/2008 EXP480-P864,11.35706274579618
30 AG,A/MINNESOTA/45/2016 MDCK3,11 SR,A/SWINE/NORTH_CAROLINA/02023/2008 EXP480-P865,11.691546283527849
30 AG,A/MINNESOTA/45/2016 MDCK3,12 SR,A/SWINE/OHIO/02026/2008 EXP480-P866,11.102894788206626
30 AG,A/MINNESOTA/45/2016 MDCK3,13 SR,A/SWINE/OHIO/02026/2008 EXP480-P867,11.353126864568106
30 AG,A/MINNESOTA/45/2016 MDCK3,14 SR,A/SWINE/SOUTH_DAKOTA/A01349306/2013 EXP569B-P927,10.456219403302374
30 AG,A/MINNESOTA/45/2016 MDCK3,15 SR,A/SWINE/SOUTH_DAKOTA/A01349306/2013 EXP569B-P928,10.099588472536931
30 AG,A/MINNESOTA/45/2016 MDCK3,16 SR,A/CALIFORNIA/4/2009 EXP496M-P960,13.373896855698323
30 AG,A/MINNESOTA/45/2016 MDCK3,17 SR,A/CALIFORNIA/4/2009 EXP496M-P962,12.703392976930777
30 AG,A/MINNESOTA/45/2016 MDCK3,18 SR,A/MEXICO/4108/2009 EXP496M-963,12.129868555168748
30 AG,A/MINNESOTA/45/2016 MDCK3,19 SR,A/MEXICO/4108/2009 EXP496M-966,12.207334913355826
30 AG,A/MINNESOTA/45/2016 MDCK3,20 SR,A/OHIO/9/2015 EXP604-P50,9.532175973228389
30 AG,A/MINNESOTA/45/2016 MDCK3,21 SR,A/OHIO/9/2015 EXP604-P51,10.346779606860826
30 AG,A/MINNESOTA/45/2016 MDCK3,22 SR,A/SWINE/ILLINOIS/A01493472/2014 EXP592B-P3,12.574184185522853
30 AG,A/MINNESOTA/45/2016 MDCK3,23 SR,A/BRAZIL/11/1978 EXP604-P18,5.529392138143929
30 AG,A/MINNESOTA/45/2016 MDCK3,24 SR,A/BRAZIL/11/1978 EXP604-P19,5.824221984829012
30 AG,A/MINNESOTA/45/2016 MDCK3,25 SR,A/TAIWAN/1/1986 EXP604-P38,5.623670604109838
30 AG,A/MINNESOTA/45/2016 MDCK3,26 SR,A/TAIWAN/1/1986 EXP604-P39,5.970999677479329
30 AG,A/MINNESOTA/45/2016 MDCK3,27 SR,A/BEIJING/262/1995 EXP604-P16,5.191636018439145
30 AG,A/MINNESOTA/45/2016 MDCK3,28 SR,A/BEIJING/262/1995 EXP604-P17,5.875876135806446
30 AG,A/MINNESOTA/45/2016 MDCK3,29 SR,A/NEW_CALEDONIA/20/1999 EXP527-P460,6.286564309961792
30 AG,A/MINNESOTA/45/2016 MDCK3,30 SR,A/NEW_CALEDONIA/20/1999 EXP527-P462,6.046932401846359
30 AG,A/MINNESOTA/45/2016 MDCK3,31 SR,A/SOLOMON_ISLANDS/3/2006 EXP527-P468,7.8654433266545745
30 AG,A/MINNESOTA/45/2016 MDCK3,32 SR,A/SOLOMON_ISLANDS/3/2006 EXP527-P471,7.791293171672883
30 AG,A/MINNESOTA/45/2016 MDCK3,33 SR,A/CALIFORNIA/4/2009 FLU17-P706,12.388885213823805
30 AG,A/MINNESOTA/45/2016 MDCK3,34 SR,A/CALIFORNIA/4/2009 FLU17-P707,11.552087132576894
30 AG,A/MINNESOTA/45/2016 MDCK3,35 SR,A/MICHIGAN/45/2015 FLU14-P703,10.029715360649133
30 AG,A/MINNESOTA/45/2016 MDCK3,36 SR,A/MICHIGAN/45/2015 FLU14-P705,10.08920600011765
30 AG,A/MINNESOTA/45/2016 MDCK3,37 SR,A/SWINE/IOWA/1973 EXP428-P593,9.59553862109021
30 AG,A/MINNESOTA/45/2016 MDCK3,38 SR,A/SWINE/IOWA/1973 EXP428-P595,9.888697235819869
30 AG,A/MINNESOTA/45/2016 MDCK3,39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,10.481396079278635
30 AG,A/MINNESOTA/45/2016 MDCK3,40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,10.93665465615118
30 AG,A/MINNESOTA/45/2016 MDCK3,41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,10.41584462430587
30 AG,A/MINNESOTA/45/2016 MDCK3,42 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P502,9.658633104738032
30 AG,A/MINNESOTA/45/2016 MDCK3,43 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P171,5.814983656707816
30 AG,A/MINNESOTA/45/2016 MDCK3,44 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P172,5.830537582007992
30 AG,A/MINNESOTA/45/2016 MDCK3,45 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P3,10.291478105037429
30 AG,A/MINNESOTA/45/2016 MDCK3,46 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P4,9.753748167580564
30 AG,A/MINNESOTA/45/2016 MDCK3,47 SR,A/SWINE/ALBERTA/SD0014/2013 SD-P10,9.671038230501548
30 AG,A/MINNESOTA/45/2016 MDCK3,48 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P11,9.915521317754797
30 AG,A/MINNESOTA/45/2016 MDCK3,49 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P12,10.296897332032483
30 AG,A/MINNESOTA/45/2016 MDCK3,50 SR,A/SWINE/MANITOBA/D0333/2014 SD-P15,6.933532030926331
30 AG,A/MINNESOTA/45/2016 MDCK3,51 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P874,8.12006861168993
30 AG,A/MINNESOTA/45/2016 MDCK3,52 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P875,8.064676747476671
30 AG,A/MINNESOTA/45/2016 MDCK3,53 SR,A/SWINE/MANITOBA/D0392/2014 SD-P7,3.547418278219993
30 AG,A/MINNESOTA/45/2016 MDCK3,54 SR,A/SWINE/MANITOBA/D0392/2014 SD-P8,3.977858486096488
30 AG,A/MINNESOTA/45/2016 MDCK3,55 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P1,4.319746494163923
30 AG,A/MINNESOTA/45/2016 MDCK3,56 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P2,4.268992181462143
30 AG,A/MINNESOTA/45/2016 MDCK3,57 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P5,5.0729023902231525
30 AG,A/MINNESOTA/45/2016 MDCK3,58 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P6,3.9212888211323222
30 AG,A/MINNESOTA/45/2016 MDCK3,59 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P17,5.226392136553228
30 AG,A/MINNESOTA/45/2016 MDCK3,60 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P18,4.737618038586312
30 AG,A/MINNESOTA/45/2016 MDCK3,61 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P583,1.946061986950589
30 AG,A/MINNESOTA/45/2016 MDCK3,62 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P585,2.2164348014785715
30 AG,A/MINNESOTA/45/2016 MDCK3,63 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P175,8.715598406587644
30 AG,A/MINNESOTA/45/2016 MDCK3,64 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P176,7.959581307173782
30 AG,A/MINNESOTA/45/2016 MDCK3,65 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P291,5.6790812973039095
30 AG,A/MINNESOTA/45/2016 MDCK3,66 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P292,4.9146132022870725
30 AG,A/MINNESOTA/45/2016 MDCK3,67 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P1,3.350979977322835
30 AG,A/MINNESOTA/45/2016 MDCK3,68 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P2,2.6112449744352793
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,0 SR,A/SWINE/MINNESOTA/1192/2001 EXP428-P592,10.620847545160947
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,1 SR,A/SWINE/MINNESOTA/00194/2003 EXP428-P560,10.358889675674067
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,2 SR,A/SWINE/MINNESOTA/00194/2003 EXP428-P569,10.733298643549544
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,3 SR,A/SWINE/KANSAS/00246/2004 EXP428-P578,10.492184273665998
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,4 SR,A/SWINE/KANSAS/00246/2004 EXP428-P581,10.09966979066608
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,5 SR,A/SWINE/OHIO/511445/2007 EXP467-P821,9.919173293675422
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,6 SR,A/SWINE/OHIO/511445/2007 EXP569-P859,10.429912284303638
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,7 SR,A/SWINE/OHIO/511445/2007 EXP569-P860,10.354569468962243
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,8 SR,A/SWINE/MISSOURI/02060/2008 EXP480-P868,9.613841989517491
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,9 SR,A/SWINE/MISSOURI/02060/2008 EXP480-P869,9.85352327297555
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,10 SR,A/SWINE/NORTH_CAROLINA/02023/2008 EXP480-P864,9.822955694665062
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,11 SR,A/SWINE/NORTH_CAROLINA/02023/2008 EXP480-P865,10.261243771029111
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,12 SR,A/SWINE/OHIO/02026/2008 EXP480-P866,9.657519292223913
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,13 SR,A/SWINE/OHIO/02026/2008 EXP480-P867,10.121289279410265
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,14 SR,A/SWINE/SOUTH_DAKOTA/A01349306/2013 EXP569B-P927,8.978794724582249
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,15 SR,A/SWINE/SOUTH_DAKOTA/A01349306/2013 EXP569B-P928,8.57153367188355
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,16 SR,A/CALIFORNIA/4/2009 EXP496M-P960,11.820524350345414
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,17 SR,A/CALIFORNIA/4/2009 EXP496M-P962,11.134653122036093
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,18 SR,A/MEXICO/4108/2009 EXP496M-963,10.558538549309313
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,19 SR,A/MEXICO/4108/2009 EXP496M-966,10.586978630242463
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,20 SR,A/OHIO/9/2015 EXP604-P50,8.423077953418462
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,21 SR,A/OHIO/9/2015 EXP604-P51,9.250927051619627
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,22 SR,A/SWINE/ILLINOIS/A01493472/2014 EXP592B-P3,11.06691929841234
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,23 SR,A/BRAZIL/11/1978 EXP604-P18,3.922008561388274
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,24 SR,A/BRAZIL/11/1978 EXP604-P19,4.129459127558702
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,25 SR,A/TAIWAN/1/1986 EXP604-P38,4.6773390340870975
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,26 SR,A/TAIWAN/1/1986 EXP604-P39,4.92273274147625
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,27 SR,A/BEIJING/262/1995 EXP604-P16,4.715330653304608
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,28 SR,A/BEIJING/262/1995 EXP604-P17,5.517415616017011
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,29 SR,A/NEW_CALEDONIA/20/1999 EXP527-P460,6.104642232367377
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,30 SR,A/NEW_CALEDONIA/20/1999 EXP527-P462,5.820787177084105
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,31 SR,A/SOLOMON_ISLANDS/3/2006 EXP527-P468,7.542167379094042
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,32 SR,A/SOLOMON_ISLANDS/3/2006 EXP527-P471,7.44006282528318
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,33 SR,A/CALIFORNIA/4/2009 FLU17-P706,10.825020657046483
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,34 SR,A/CALIFORNIA/4/2009 FLU17-P707,10.047444951407723
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,35 SR,A/MICHIGAN/45/2015 FLU14-P703,8.375159346771476
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,36 SR,A/MICHIGAN/45/2015 FLU14-P705,8.494139010814132
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,37 SR,A/SWINE/IOWA/1973 EXP428-P593,8.2164550043319
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,38 SR,A/SWINE/IOWA/1973 EXP428-P595,8.552079595799894
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,9.012115423161488
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,9.45148602933263
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,9.201529244925094
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,42 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P502,8.423937400747548
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,43 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P171,5.266627672888244
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,44 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P172,5.281704397181693
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,45 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P3,8.582335823031434
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,46 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P4,8.04178335925823
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,47 SR,A/SWINE/ALBERTA/SD0014/2013 SD-P10,8.040938958001744
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,48 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P11,8.30488610139183
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,49 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P12,8.683130225484144
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,50 SR,A/SWINE/MANITOBA/D0333/2014 SD-P15,6.008347983915538
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,51 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P874,6.563036880662763
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,52 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P875,6.433802519401861
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,53 SR,A/SWINE/MANITOBA/D0392/2014 SD-P7,3.6405718554357858
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,54 SR,A/SWINE/MANITOBA/D0392/2014 SD-P8,3.8356836421630653
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,55 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P1,4.189086637336605
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,56 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P2,4.11338107637722
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,57 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P5,4.365109852437666
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,58 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P6,3.1449279922030806
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,59 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P17,5.300648880056641
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,60 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P18,4.275942425166701
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,61 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P583,1.369186742482557
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,62 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P585,1.8590689848145203
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,63 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P175,7.3437800724899
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,64 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P176,6.62452395756994
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,65 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P291,4.44879858258744
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,66 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P292,3.7712600412686474
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,67 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P1,2.0753151278959465
31 AG,A/SWINE/MINNESOTA/A01781045/2016 MDCK2,68 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P2,1.298755360905405
32 AG,A/SINGAPORE/1986 MDCK2,0 SR,A/SWINE/MINNESOTA/1192/2001 EXP428-P592,7.167355494591058
32 AG,A/SINGAPORE/1986 MDCK2,1 SR,A/SWINE/MINNESOTA/00194/2003 EXP428-P560,7.160620665375639
32 AG,A/SINGAPORE/1986 MDCK2,2 SR,A/SWINE/MINNESOTA/00194/2003 EXP428-P569,7.420310238825456
32 AG,A/SINGAPORE/1986 MDCK2,3 SR,A/SWINE/KANSAS/00246/2004 EXP428-P578,7.497048050137199
32 AG,A/SINGAPORE/1986 MDCK2,4 SR,A/SWINE/KANSAS/00246/2004 EXP428-P581,6.379151280472658
32 AG,A/SINGAPORE/1986 MDCK2,5 SR,A/SWINE/OHIO/511445/2007 EXP467-P821,6.678372451444634
32 AG,A/SINGAPORE/1986 MDCK2,6 SR,A/SWINE/OHIO/511445/2007 EXP569-P859,7.100166398055657
32 AG,A/SINGAPORE/1986 MDCK2,7 SR,A/SWINE/OHIO/511445/2007 EXP569-P860,6.886295692394948
32 AG,A/SINGAPORE/1986 MDCK2,8 SR,A/SWINE/MISSOURI/02060/2008 EXP480-P868,5.9606411048659185
32 AG,A/SINGAPORE/1986 MDCK2,9 SR,A/SWINE/MISSOURI/02060/2008 EXP480-P869,6.2927028569199
32 AG,A/SINGAPORE/1986 MDCK2,10 SR,A/SWINE/NORTH_CAROLINA/02023/2008 EXP480-P864,6.663325368870995
32 AG,A/SINGAPORE/1986 MDCK2,11 SR,A/SWINE/NORTH_CAROLINA/02023/2008 EXP480-P865,6.790654979617575
32 AG,A/SINGAPORE/1986 MDCK2,12 SR,A/SWINE/OHIO/02026/2008 EXP480-P866,6.312582655788352
32 AG,A/SINGAPORE/1986 MDCK2,13 SR,A/SWINE/OHIO/02026/2008 EXP480-P867,6.1895629239153855
32 AG,A/SINGAPORE/1986 MDCK2,14 SR,A/SWINE/SOUTH_DAKOTA/A01349306/2013 EXP569B-P927,5.34554478109415
32 AG,A/SINGAPORE/1986 MDCK2,15 SR,A/SWINE/SOUTH_DAKOTA/A01349306/2013 EXP569B-P928,5.111516998543353
32 AG,A/SINGAPORE/1986 MDCK2,16 SR,A/CALIFORNIA/4/2009 EXP496M-P960,8.377453784330752
32 AG,A/SINGAPORE/1986 MDCK2,17 SR,A/CALIFORNIA/4/2009 EXP496M-P962,7.75959184854279
32 AG,A/SINGAPORE/1986 MDCK2,18 SR,A/MEXICO/4108/2009 EXP496M-963,7.186366041573074
32 AG,A/SINGAPORE/1986 MDCK2,19 SR,A/MEXICO/4108/2009 EXP496M-966,7.406528572417784
